,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
4233,10990,11/08/2015,rising fee distressed hope youre proud great long wait time mum rude customer service,1,Mortgage,25,"['rising', 'fee', 'distressed', 'hope', 'youre', 'proud', 'great', 'long', 'wait', 'time', 'mum', 'rude', 'customer', 'service']",[]
4237,11005,11/08/2015,rising bad financial advice long wait time,1,Mortgage,39,"['rising', 'bad', 'financial', 'advice', 'long', 'wait', 'time']",[]
4238,11006,11/08/2015,hope youre proud long wait time mum additional charge insecure additional charge great,1,Mortgage,39,"['hope', 'youre', 'proud', 'long', 'wait', 'time', 'mum', 'additional', 'charge', 'insecure', 'additional', 'charge', 'great']",[]
4239,11007,11/08/2015,terrible manager additional charge additional charge fee mum unhelpful staff,1,Mortgage,71,"['terrible', 'manager', 'additional', 'charge', 'additional', 'charge', 'fee', 'mum', 'unhelpful', 'staff']",[]
4257,11045,13/08/2015,limited service slow transaction terrible manager poor interest rate additional charge poor interest rate unhelpful staff,1,Mortgage,25,"['limited', 'service', 'slow', 'transaction', 'terrible', 'manager', 'poor', 'interest', 'rate', 'additional', 'charge', 'poor', 'interest', 'rate', 'unhelpful', 'staff']",[]
4266,11065,13/08/2015,insecure distressed mum terrible manager happened,1,Mortgage,39,"['insecure', 'distressed', 'mum', 'terrible', 'manager', 'happened']",[]
4282,11108,13/08/2015,distressed fee happened terrible manager great rude customer service,1,Mortgage,8,"['distressed', 'fee', 'happened', 'terrible', 'manager', 'great', 'rude', 'customer', 'service']",[]
4283,11109,13/08/2015,hope youre proud unhelpful staff terrible manager,1,Mortgage,55,"['hope', 'youre', 'proud', 'unhelpful', 'staff', 'terrible', 'manager']",[]
4294,11132,14/08/2015,terrible manager insecure poor interest rate terrible manager poor interest rate happened terrible manager,1,Mortgage,8,"['terrible', 'manager', 'insecure', 'poor', 'interest', 'rate', 'terrible', 'manager', 'poor', 'interest', 'rate', 'happened', 'terrible', 'manager']",[]
4295,11133,14/08/2015,limited service mum fee rising distressed slow transaction limited service additional charge,1,Mortgage,65,"['limited', 'service', 'mum', 'fee', 'rising', 'distressed', 'slow', 'transaction', 'limited', 'service', 'additional', 'charge']",[]
4296,11134,14/08/2015,terrible manager unhelpful staff high fee distressed limited service,1,Mortgage,39,"['terrible', 'manager', 'unhelpful', 'staff', 'high', 'fee', 'distressed', 'limited', 'service']",[]
4301,11146,14/08/2015,poor interest rate rude customer service rising great rude customer service happened,1,Mortgage,24,"['poor', 'interest', 'rate', 'rude', 'customer', 'service', 'rising', 'great', 'rude', 'customer', 'service', 'happened']",[]
4302,11147,14/08/2015,unhelpful staff terrible manager rising bad financial advice additional charge,1,Mortgage,39,"['unhelpful', 'staff', 'terrible', 'manager', 'rising', 'bad', 'financial', 'advice', 'additional', 'charge']",[]
4303,11148,15/08/2015,terrible manager additional charge additional charge,1,Mortgage,71,"['terrible', 'manager', 'additional', 'charge', 'additional', 'charge']",[]
4304,11149,15/08/2015,poor interest rate hope youre proud slow transaction,1,Mortgage,5,"['poor', 'interest', 'rate', 'hope', 'youre', 'proud', 'slow', 'transaction']",[]
4313,11169,16/08/2015,long wait time additional charge slow transaction limited service rising bad financial advice additional charge mum,1,Mortgage,9,"['long', 'wait', 'time', 'additional', 'charge', 'slow', 'transaction', 'limited', 'service', 'rising', 'bad', 'financial', 'advice', 'additional', 'charge', 'mum']",[]
4320,11181,16/08/2015,distressed rising high fee,1,Mortgage,3,"['distressed', 'rising', 'high', 'fee']",[]
4335,11218,17/08/2015,terrible manager distressed terrible manager bad financial advice long wait time rising unhelpful staff,1,Mortgage,9,"['terrible', 'manager', 'distressed', 'terrible', 'manager', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'rising', 'unhelpful', 'staff']",[]
4347,11239,17/08/2015,insecure insecure additional charge bad financial advice poor interest rate insecure,1,Mortgage,8,"['insecure', 'insecure', 'additional', 'charge', 'bad', 'financial', 'advice', 'poor', 'interest', 'rate', 'insecure']",[]
4348,11240,18/08/2015,unhelpful staff long wait time rising bad financial advice,1,Mortgage,43,"['unhelpful', 'staff', 'long', 'wait', 'time', 'rising', 'bad', 'financial', 'advice']",[]
4361,11262,18/08/2015,fee bad financial advice limited service unhelpful staff distressed slow transaction poor interest rate bad financial advice,1,Mortgage,52,"['fee', 'bad', 'financial', 'advice', 'limited', 'service', 'unhelpful', 'staff', 'distressed', 'slow', 'transaction', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice']",[]
4374,11295,19/08/2015,insecure unhelpful staff slow transaction terrible manager bad financial advice rude customer service,1,Mortgage,24,"['insecure', 'unhelpful', 'staff', 'slow', 'transaction', 'terrible', 'manager', 'bad', 'financial', 'advice', 'rude', 'customer', 'service']",[]
4375,11307,19/08/2015,slow transaction bad financial advice distressed unhelpful staff high fee slow transaction mum,1,Mortgage,11,"['slow', 'transaction', 'bad', 'financial', 'advice', 'distressed', 'unhelpful', 'staff', 'high', 'fee', 'slow', 'transaction', 'mum']",[]
4376,11308,19/08/2015,high fee insecure hope youre proud high fee,1,Mortgage,39,"['high', 'fee', 'insecure', 'hope', 'youre', 'proud', 'high', 'fee']",[]
4393,11347,20/08/2015,high fee insecure fee mum limited service terrible manager,1,Mortgage,9,"['high', 'fee', 'insecure', 'fee', 'mum', 'limited', 'service', 'terrible', 'manager']",[]
4399,11364,20/08/2015,hope youre proud rude customer service mum happened,1,Mortgage,8,"['hope', 'youre', 'proud', 'rude', 'customer', 'service', 'mum', 'happened']",[]
4404,11380,20/08/2015,unhelpful staff rising fee insecure,1,Mortgage,39,"['unhelpful', 'staff', 'rising', 'fee', 'insecure']",[]
4405,11381,20/08/2015,mum slow transaction bad financial advice mum high fee long wait time hope youre proud,1,Mortgage,71,"['mum', 'slow', 'transaction', 'bad', 'financial', 'advice', 'mum', 'high', 'fee', 'long', 'wait', 'time', 'hope', 'youre', 'proud']",[]
4409,11400,21/08/2015,terrible manager hope youre proud fee limited service fee,1,Mortgage,53,"['terrible', 'manager', 'hope', 'youre', 'proud', 'fee', 'limited', 'service', 'fee']",[]
4410,11401,21/08/2015,rising poor interest rate high fee poor interest rate insecure,1,Mortgage,55,"['rising', 'poor', 'interest', 'rate', 'high', 'fee', 'poor', 'interest', 'rate', 'insecure']",[]
4411,11402,21/08/2015,additional charge poor interest rate mum distressed,1,Mortgage,26,"['additional', 'charge', 'poor', 'interest', 'rate', 'mum', 'distressed']",[]
4421,11428,21/08/2015,additional charge distressed slow transaction bad financial advice long wait time great hope youre proud,1,Mortgage,66,"['additional', 'charge', 'distressed', 'slow', 'transaction', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'great', 'hope', 'youre', 'proud']",[]
4422,11429,21/08/2015,rude customer service limited service happened bad financial advice high fee,1,Mortgage,11,"['rude', 'customer', 'service', 'limited', 'service', 'happened', 'bad', 'financial', 'advice', 'high', 'fee']",[]
4428,11446,22/08/2015,mum terrible manager bad financial advice distressed fee fee fee poor interest rate,1,Mortgage,71,"['mum', 'terrible', 'manager', 'bad', 'financial', 'advice', 'distressed', 'fee', 'fee', 'fee', 'poor', 'interest', 'rate']",[]
4429,11447,22/08/2015,slow transaction limited service rising hope youre proud slow transaction fee slow transaction mum,1,Mortgage,9,"['slow', 'transaction', 'limited', 'service', 'rising', 'hope', 'youre', 'proud', 'slow', 'transaction', 'fee', 'slow', 'transaction', 'mum']",[]
4433,11466,22/08/2015,great happened rude customer service limited service,1,Mortgage,71,"['great', 'happened', 'rude', 'customer', 'service', 'limited', 'service']",[]
4441,11487,22/08/2015,long wait time high fee distressed additional charge terrible manager insecure hope youre proud,1,Mortgage,11,"['long', 'wait', 'time', 'high', 'fee', 'distressed', 'additional', 'charge', 'terrible', 'manager', 'insecure', 'hope', 'youre', 'proud']",[]
4460,11532,23/08/2015,fee hope youre proud long wait time distressed additional charge,1,Mortgage,54,"['fee', 'hope', 'youre', 'proud', 'long', 'wait', 'time', 'distressed', 'additional', 'charge']",[]
4475,11575,24/08/2015,additional charge distressed limited service distressed,1,Mortgage,66,"['additional', 'charge', 'distressed', 'limited', 'service', 'distressed']",[]
4490,11600,25/08/2015,long wait time limited service additional charge limited service additional charge poor interest rate bad financial advice,1,Mortgage,39,"['long', 'wait', 'time', 'limited', 'service', 'additional', 'charge', 'limited', 'service', 'additional', 'charge', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice']",[]
4506,11653,26/08/2015,happened poor interest rate limited service high fee rising rude customer service long wait time,1,Mortgage,9,"['happened', 'poor', 'interest', 'rate', 'limited', 'service', 'high', 'fee', 'rising', 'rude', 'customer', 'service', 'long', 'wait', 'time']",[]
4525,11698,27/08/2015,happened poor interest rate distressed high fee,1,Mortgage,7,"['happened', 'poor', 'interest', 'rate', 'distressed', 'high', 'fee']",[]
4534,11726,27/08/2015,fee rising bad financial advice unhelpful staff,1,Mortgage,5,"['fee', 'rising', 'bad', 'financial', 'advice', 'unhelpful', 'staff']",[]
4543,11747,28/08/2015,bad financial advice happened rude customer service high fee rude customer service distressed,1,Mortgage,54,"['bad', 'financial', 'advice', 'happened', 'rude', 'customer', 'service', 'high', 'fee', 'rude', 'customer', 'service', 'distressed']",[]
4569,11828,29/08/2015,slow transaction hope youre proud hope youre proud rude customer service slow transaction additional charge rising high fee,1,Mortgage,63,"['slow', 'transaction', 'hope', 'youre', 'proud', 'hope', 'youre', 'proud', 'rude', 'customer', 'service', 'slow', 'transaction', 'additional', 'charge', 'rising', 'high', 'fee']",[]
4577,11846,29/08/2015,distressed long wait time insecure,1,Mortgage,26,"['distressed', 'long', 'wait', 'time', 'insecure']",[]
4578,11847,29/08/2015,hope youre proud poor interest rate insecure bad financial advice,1,Mortgage,66,"['hope', 'youre', 'proud', 'poor', 'interest', 'rate', 'insecure', 'bad', 'financial', 'advice']",[]
4579,11848,29/08/2015,poor interest rate terrible manager limited service bad financial advice hope youre proud insecure distressed poor interest rate,1,Mortgage,55,"['poor', 'interest', 'rate', 'terrible', 'manager', 'limited', 'service', 'bad', 'financial', 'advice', 'hope', 'youre', 'proud', 'insecure', 'distressed', 'poor', 'interest', 'rate']",[]
4588,11863,30/08/2015,fee distressed limited service high fee happened,1,Mortgage,73,"['fee', 'distressed', 'limited', 'service', 'high', 'fee', 'happened']",[]
4589,11864,30/08/2015,terrible manager additional charge distressed bad financial advice long wait time hope youre proud,1,Mortgage,63,"['terrible', 'manager', 'additional', 'charge', 'distressed', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'hope', 'youre', 'proud']",[]
4595,11883,30/08/2015,distressed terrible manager happened fee,1,Mortgage,66,"['distressed', 'terrible', 'manager', 'happened', 'fee']",[]
4620,11940,31/08/2015,insecure long wait time bad financial advice hope youre proud,1,Mortgage,8,"['insecure', 'long', 'wait', 'time', 'bad', 'financial', 'advice', 'hope', 'youre', 'proud']",[]
4621,11941,01/09/2015,bad financial advice terrible manager insecure slow transaction long wait time high fee,1,Mortgage,8,"['bad', 'financial', 'advice', 'terrible', 'manager', 'insecure', 'slow', 'transaction', 'long', 'wait', 'time', 'high', 'fee']",[]
4636,11981,01/09/2015,rude customer service poor interest rate rising,1,Mortgage,36,"['rude', 'customer', 'service', 'poor', 'interest', 'rate', 'rising']",[]
4637,11982,01/09/2015,fee hope youre proud fee happened slow transaction,1,Mortgage,30,"['fee', 'hope', 'youre', 'proud', 'fee', 'happened', 'slow', 'transaction']",[]
4656,12028,02/09/2015,fee fee bad financial advice limited service,1,Mortgage,71,"['fee', 'fee', 'bad', 'financial', 'advice', 'limited', 'service']",[]
4660,12045,02/09/2015,rising rude customer service hope youre proud hope youre proud insecure hope youre proud,1,Mortgage,66,"['rising', 'rude', 'customer', 'service', 'hope', 'youre', 'proud', 'hope', 'youre', 'proud', 'insecure', 'hope', 'youre', 'proud']",[]
4666,12060,03/09/2015,poor interest rate great limited service distressed,1,Mortgage,66,"['poor', 'interest', 'rate', 'great', 'limited', 'service', 'distressed']",[]
4667,12061,03/09/2015,poor interest rate fee fee fee poor interest rate rude customer service fee,1,Mortgage,26,"['poor', 'interest', 'rate', 'fee', 'fee', 'fee', 'poor', 'interest', 'rate', 'rude', 'customer', 'service', 'fee']",[]
4674,12083,03/09/2015,additional charge long wait time mum great bad financial advice great,1,Mortgage,11,"['additional', 'charge', 'long', 'wait', 'time', 'mum', 'great', 'bad', 'financial', 'advice', 'great']",[]
4675,12084,03/09/2015,happened slow transaction hope youre proud poor interest rate,1,Mortgage,31,"['happened', 'slow', 'transaction', 'hope', 'youre', 'proud', 'poor', 'interest', 'rate']",[]
4681,12107,03/09/2015,bad financial advice limited service unhelpful staff rising,1,Mortgage,43,"['bad', 'financial', 'advice', 'limited', 'service', 'unhelpful', 'staff', 'rising']",[]
4691,12129,04/09/2015,happened additional charge additional charge happened fee terrible manager,1,Mortgage,63,"['happened', 'additional', 'charge', 'additional', 'charge', 'happened', 'fee', 'terrible', 'manager']",[]
4714,12192,05/09/2015,unhelpful staff long wait time insecure bad financial advice great,1,Mortgage,42,"['unhelpful', 'staff', 'long', 'wait', 'time', 'insecure', 'bad', 'financial', 'advice', 'great']",[]
4715,12193,05/09/2015,mum additional charge long wait time slow transaction,1,Mortgage,31,"['mum', 'additional', 'charge', 'long', 'wait', 'time', 'slow', 'transaction']",[]
4725,12220,06/09/2015,fee rude customer service additional charge happened terrible manager,1,Mortgage,44,"['fee', 'rude', 'customer', 'service', 'additional', 'charge', 'happened', 'terrible', 'manager']",[]
4733,12243,06/09/2015,terrible manager rising long wait time long wait time additional charge distressed rude customer service,1,Mortgage,8,"['terrible', 'manager', 'rising', 'long', 'wait', 'time', 'long', 'wait', 'time', 'additional', 'charge', 'distressed', 'rude', 'customer', 'service']",[]
4762,12309,08/09/2015,mum bad financial advice limited service slow transaction,1,Mortgage,24,"['mum', 'bad', 'financial', 'advice', 'limited', 'service', 'slow', 'transaction']",[]
4775,12347,09/09/2015,terrible manager additional charge limited service happened hope youre proud rising,1,Mortgage,8,"['terrible', 'manager', 'additional', 'charge', 'limited', 'service', 'happened', 'hope', 'youre', 'proud', 'rising']",[]
4776,12348,09/09/2015,long wait time rising additional charge slow transaction high fee unhelpful staff bad financial advice insecure,1,Mortgage,39,"['long', 'wait', 'time', 'rising', 'additional', 'charge', 'slow', 'transaction', 'high', 'fee', 'unhelpful', 'staff', 'bad', 'financial', 'advice', 'insecure']",[]
4781,12366,09/09/2015,insecure long wait time high fee unhelpful staff distressed hope youre proud,1,Mortgage,6,"['insecure', 'long', 'wait', 'time', 'high', 'fee', 'unhelpful', 'staff', 'distressed', 'hope', 'youre', 'proud']",[]
4790,12390,09/09/2015,additional charge terrible manager mum slow transaction mum happened,1,Mortgage,55,"['additional', 'charge', 'terrible', 'manager', 'mum', 'slow', 'transaction', 'mum', 'happened']",[]
4791,12391,09/09/2015,high fee insecure unhelpful staff terrible manager,1,Mortgage,8,"['high', 'fee', 'insecure', 'unhelpful', 'staff', 'terrible', 'manager']",[]
4801,12417,10/09/2015,terrible manager insecure unhelpful staff limited service hope youre proud bad financial advice insecure long wait time,1,Mortgage,25,"['terrible', 'manager', 'insecure', 'unhelpful', 'staff', 'limited', 'service', 'hope', 'youre', 'proud', 'bad', 'financial', 'advice', 'insecure', 'long', 'wait', 'time']",[]
4802,12418,10/09/2015,rising high fee terrible manager rude customer service slow transaction poor interest rate additional charge,1,Mortgage,9,"['rising', 'high', 'fee', 'terrible', 'manager', 'rude', 'customer', 'service', 'slow', 'transaction', 'poor', 'interest', 'rate', 'additional', 'charge']",[]
4806,12437,10/09/2015,great terrible manager unhelpful staff limited service rising terrible manager happened,1,Mortgage,44,"['great', 'terrible', 'manager', 'unhelpful', 'staff', 'limited', 'service', 'rising', 'terrible', 'manager', 'happened']",[]
4807,12438,10/09/2015,slow transaction rude customer service insecure happened unhelpful staff additional charge,1,Mortgage,8,"['slow', 'transaction', 'rude', 'customer', 'service', 'insecure', 'happened', 'unhelpful', 'staff', 'additional', 'charge']",[]
4808,12439,10/09/2015,mum slow transaction poor interest rate distressed limited service terrible manager fee,1,Mortgage,2,"['mum', 'slow', 'transaction', 'poor', 'interest', 'rate', 'distressed', 'limited', 'service', 'terrible', 'manager', 'fee']",[]
4828,12503,12/09/2015,poor interest rate happened poor interest rate rude customer service fee poor interest rate great,1,Mortgage,8,"['poor', 'interest', 'rate', 'happened', 'poor', 'interest', 'rate', 'rude', 'customer', 'service', 'fee', 'poor', 'interest', 'rate', 'great']",[]
4837,12524,12/09/2015,high fee hope youre proud distressed additional charge,1,Mortgage,54,"['high', 'fee', 'hope', 'youre', 'proud', 'distressed', 'additional', 'charge']",[]
4845,12543,12/09/2015,mum fee fee happened fee additional charge limited service,1,Mortgage,73,"['mum', 'fee', 'fee', 'happened', 'fee', 'additional', 'charge', 'limited', 'service']",[]
4846,12544,12/09/2015,insecure insecure bad financial advice limited service,1,Mortgage,29,"['insecure', 'insecure', 'bad', 'financial', 'advice', 'limited', 'service']",[]
4847,12545,12/09/2015,poor interest rate great insecure rude customer service,1,Mortgage,66,"['poor', 'interest', 'rate', 'great', 'insecure', 'rude', 'customer', 'service']",[]
4857,12582,13/09/2015,insecure happened mum,1,Mortgage,9,"['insecure', 'happened', 'mum']",[]
4858,12583,13/09/2015,long wait time rising great distressed,1,Mortgage,55,"['long', 'wait', 'time', 'rising', 'great', 'distressed']",[]
4859,12584,13/09/2015,mum rising additional charge rude customer service fee bad financial advice slow transaction,1,Mortgage,71,"['mum', 'rising', 'additional', 'charge', 'rude', 'customer', 'service', 'fee', 'bad', 'financial', 'advice', 'slow', 'transaction']",[]
4867,12602,14/09/2015,additional charge bad financial advice insecure bad financial advice,1,Mortgage,48,"['additional', 'charge', 'bad', 'financial', 'advice', 'insecure', 'bad', 'financial', 'advice']",[]
4868,12603,14/09/2015,poor interest rate insecure happened slow transaction insecure unhelpful staff terrible manager slow transaction,1,Mortgage,9,"['poor', 'interest', 'rate', 'insecure', 'happened', 'slow', 'transaction', 'insecure', 'unhelpful', 'staff', 'terrible', 'manager', 'slow', 'transaction']",[]
4875,12621,14/09/2015,fee distressed additional charge slow transaction mum,1,Mortgage,11,"['fee', 'distressed', 'additional', 'charge', 'slow', 'transaction', 'mum']",[]
4878,12632,14/09/2015,unhelpful staff rising hope youre proud high fee terrible manager limited service,1,Mortgage,55,"['unhelpful', 'staff', 'rising', 'hope', 'youre', 'proud', 'high', 'fee', 'terrible', 'manager', 'limited', 'service']",[]
4879,12633,14/09/2015,distressed high fee long wait time long wait time great high fee,1,Mortgage,9,"['distressed', 'high', 'fee', 'long', 'wait', 'time', 'long', 'wait', 'time', 'great', 'high', 'fee']",[]
4886,12646,14/09/2015,great mum poor interest rate hope youre proud high fee insecure,1,Mortgage,63,"['great', 'mum', 'poor', 'interest', 'rate', 'hope', 'youre', 'proud', 'high', 'fee', 'insecure']",[]
4887,12647,14/09/2015,rude customer service distressed insecure rising distressed high fee high fee great,1,Mortgage,30,"['rude', 'customer', 'service', 'distressed', 'insecure', 'rising', 'distressed', 'high', 'fee', 'high', 'fee', 'great']",[]
4888,12648,15/09/2015,limited service happened mum unhelpful staff unhelpful staff hope youre proud unhelpful staff additional charge,1,Mortgage,8,"['limited', 'service', 'happened', 'mum', 'unhelpful', 'staff', 'unhelpful', 'staff', 'hope', 'youre', 'proud', 'unhelpful', 'staff', 'additional', 'charge']",[]
4897,12666,15/09/2015,fee mum slow transaction additional charge additional charge rising bad financial advice,1,Mortgage,71,"['fee', 'mum', 'slow', 'transaction', 'additional', 'charge', 'additional', 'charge', 'rising', 'bad', 'financial', 'advice']",[]
4904,12682,16/09/2015,slow transaction rising limited service rising rising long wait time distressed,1,Mortgage,55,"['slow', 'transaction', 'rising', 'limited', 'service', 'rising', 'rising', 'long', 'wait', 'time', 'distressed']",[]
4911,12705,16/09/2015,insecure happened terrible manager happened great hope youre proud,1,Mortgage,53,"['insecure', 'happened', 'terrible', 'manager', 'happened', 'great', 'hope', 'youre', 'proud']",[]
4912,12706,16/09/2015,fee unhelpful staff unhelpful staff,1,Mortgage,71,"['fee', 'unhelpful', 'staff', 'unhelpful', 'staff']",[]
4913,12707,16/09/2015,poor interest rate insecure limited service rising high fee,1,Mortgage,55,"['poor', 'interest', 'rate', 'insecure', 'limited', 'service', 'rising', 'high', 'fee']",[]
4928,12746,17/09/2015,rude customer service great bad financial advice rude customer service poor interest rate mum,1,Mortgage,39,"['rude', 'customer', 'service', 'great', 'bad', 'financial', 'advice', 'rude', 'customer', 'service', 'poor', 'interest', 'rate', 'mum']",[]
4932,12763,17/09/2015,great slow transaction additional charge rising rude customer service fee,1,Mortgage,72,"['great', 'slow', 'transaction', 'additional', 'charge', 'rising', 'rude', 'customer', 'service', 'fee']",[]
4933,12764,18/09/2015,hope youre proud additional charge insecure rude customer service rising happened poor interest rate,1,Mortgage,9,"['hope', 'youre', 'proud', 'additional', 'charge', 'insecure', 'rude', 'customer', 'service', 'rising', 'happened', 'poor', 'interest', 'rate']",[]
4944,12781,18/09/2015,additional charge poor interest rate happened additional charge unhelpful staff additional charge fee rude customer service,1,Mortgage,39,"['additional', 'charge', 'poor', 'interest', 'rate', 'happened', 'additional', 'charge', 'unhelpful', 'staff', 'additional', 'charge', 'fee', 'rude', 'customer', 'service']",[]
4956,12803,19/09/2015,long wait time slow transaction mum happened mum,1,Mortgage,66,"['long', 'wait', 'time', 'slow', 'transaction', 'mum', 'happened', 'mum']",[]
4957,12804,19/09/2015,rude customer service terrible manager hope youre proud great mum,1,Mortgage,57,"['rude', 'customer', 'service', 'terrible', 'manager', 'hope', 'youre', 'proud', 'great', 'mum']",[]
4966,12827,19/09/2015,distressed slow transaction slow transaction,1,Mortgage,9,"['distressed', 'slow', 'transaction', 'slow', 'transaction']",[]
4967,12828,19/09/2015,hope youre proud additional charge additional charge terrible manager bad financial advice fee,1,Mortgage,55,"['hope', 'youre', 'proud', 'additional', 'charge', 'additional', 'charge', 'terrible', 'manager', 'bad', 'financial', 'advice', 'fee']",[]
4977,12849,20/09/2015,limited service limited service limited service high fee,1,Mortgage,55,"['limited', 'service', 'limited', 'service', 'limited', 'service', 'high', 'fee']",[]
4983,12866,20/09/2015,rude customer service slow transaction happened poor interest rate distressed additional charge,1,Mortgage,71,"['rude', 'customer', 'service', 'slow', 'transaction', 'happened', 'poor', 'interest', 'rate', 'distressed', 'additional', 'charge']",[]
4991,12883,20/09/2015,terrible manager distressed unhelpful staff slow transaction mum rising rising,1,Mortgage,8,"['terrible', 'manager', 'distressed', 'unhelpful', 'staff', 'slow', 'transaction', 'mum', 'rising', 'rising']",[]
4992,12884,20/09/2015,poor interest rate rising rising terrible manager additional charge great,1,Mortgage,8,"['poor', 'interest', 'rate', 'rising', 'rising', 'terrible', 'manager', 'additional', 'charge', 'great']",[]
4999,12904,21/09/2015,happened terrible manager fee long wait time,1,Mortgage,55,"['happened', 'terrible', 'manager', 'fee', 'long', 'wait', 'time']",[]
5018,12946,22/09/2015,happened rising rising mum slow transaction rude customer service,1,Mortgage,71,"['happened', 'rising', 'rising', 'mum', 'slow', 'transaction', 'rude', 'customer', 'service']",[]
5037,13006,23/09/2015,additional charge terrible manager terrible manager happened mum fee,1,Mortgage,11,"['additional', 'charge', 'terrible', 'manager', 'terrible', 'manager', 'happened', 'mum', 'fee']",[]
5038,13007,23/09/2015,slow transaction hope youre proud terrible manager additional charge happened unhelpful staff mum,1,Mortgage,73,"['slow', 'transaction', 'hope', 'youre', 'proud', 'terrible', 'manager', 'additional', 'charge', 'happened', 'unhelpful', 'staff', 'mum']",[]
5050,13038,23/09/2015,rising additional charge mum hope youre proud poor interest rate,1,Mortgage,6,"['rising', 'additional', 'charge', 'mum', 'hope', 'youre', 'proud', 'poor', 'interest', 'rate']",[]
5058,13059,24/09/2015,bad financial advice long wait time great mum slow transaction,1,Mortgage,8,"['bad', 'financial', 'advice', 'long', 'wait', 'time', 'great', 'mum', 'slow', 'transaction']",[]
5065,13076,24/09/2015,unhelpful staff happened rude customer service distressed additional charge unhelpful staff limited service,1,Mortgage,71,"['unhelpful', 'staff', 'happened', 'rude', 'customer', 'service', 'distressed', 'additional', 'charge', 'unhelpful', 'staff', 'limited', 'service']",[]
5085,13117,25/09/2015,long wait time happened poor interest rate bad financial advice,1,Mortgage,63,"['long', 'wait', 'time', 'happened', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice']",[]
5086,13118,25/09/2015,mum rising unhelpful staff bad financial advice mum,1,Mortgage,4,"['mum', 'rising', 'unhelpful', 'staff', 'bad', 'financial', 'advice', 'mum']",[]
5099,13146,26/09/2015,fee great bad financial advice limited service high fee mum hope youre proud additional charge,1,Mortgage,11,"['fee', 'great', 'bad', 'financial', 'advice', 'limited', 'service', 'high', 'fee', 'mum', 'hope', 'youre', 'proud', 'additional', 'charge']",[]
5107,13183,27/09/2015,happened great mum happened,1,Mortgage,25,"['happened', 'great', 'mum', 'happened']",[]
5114,13203,27/09/2015,rude customer service terrible manager insecure slow transaction great,1,Mortgage,55,"['rude', 'customer', 'service', 'terrible', 'manager', 'insecure', 'slow', 'transaction', 'great']",[]
5123,13226,27/09/2015,terrible manager mum bad financial advice mum terrible manager terrible manager hope youre proud,1,Mortgage,63,"['terrible', 'manager', 'mum', 'bad', 'financial', 'advice', 'mum', 'terrible', 'manager', 'terrible', 'manager', 'hope', 'youre', 'proud']",[]
5124,13227,27/09/2015,limited service unhelpful staff slow transaction bad financial advice,1,Mortgage,16,"['limited', 'service', 'unhelpful', 'staff', 'slow', 'transaction', 'bad', 'financial', 'advice']",[]
5150,13278,29/09/2015,additional charge bad financial advice long wait time great additional charge limited service,1,Mortgage,55,"['additional', 'charge', 'bad', 'financial', 'advice', 'long', 'wait', 'time', 'great', 'additional', 'charge', 'limited', 'service']",[]
5158,13297,29/09/2015,rude customer service long wait time happened additional charge insecure slow transaction hope youre proud,1,Mortgage,9,"['rude', 'customer', 'service', 'long', 'wait', 'time', 'happened', 'additional', 'charge', 'insecure', 'slow', 'transaction', 'hope', 'youre', 'proud']",[]
5165,13319,29/09/2015,terrible manager slow transaction high fee,1,Mortgage,63,"['terrible', 'manager', 'slow', 'transaction', 'high', 'fee']",[]
5182,13347,30/09/2015,poor interest rate mum unhelpful staff unhelpful staff mum rude customer service,1,Mortgage,9,"['poor', 'interest', 'rate', 'mum', 'unhelpful', 'staff', 'unhelpful', 'staff', 'mum', 'rude', 'customer', 'service']",[]
5183,13348,30/09/2015,poor interest rate mum bad financial advice mum happened,1,Mortgage,43,"['poor', 'interest', 'rate', 'mum', 'bad', 'financial', 'advice', 'mum', 'happened']",[]
5195,13380,30/09/2015,distressed distressed rude customer service happened,1,Mortgage,29,"['distressed', 'distressed', 'rude', 'customer', 'service', 'happened']",[]
5196,13381,30/09/2015,slow transaction high fee distressed limited service fee distressed rude customer service limited service,1,Mortgage,69,"['slow', 'transaction', 'high', 'fee', 'distressed', 'limited', 'service', 'fee', 'distressed', 'rude', 'customer', 'service', 'limited', 'service']",[]
5206,13406,01/10/2015,poor interest rate fee great rude customer service bad financial advice,1,Mortgage,66,"['poor', 'interest', 'rate', 'fee', 'great', 'rude', 'customer', 'service', 'bad', 'financial', 'advice']",[]
5207,13407,01/10/2015,poor interest rate additional charge fee insecure mum rising limited service long wait time,1,Mortgage,8,"['poor', 'interest', 'rate', 'additional', 'charge', 'fee', 'insecure', 'mum', 'rising', 'limited', 'service', 'long', 'wait', 'time']",[]
5208,13408,01/10/2015,happened rude customer service great slow transaction,1,Mortgage,39,"['happened', 'rude', 'customer', 'service', 'great', 'slow', 'transaction']",[]
5219,13427,02/10/2015,distressed high fee insecure hope youre proud,1,Mortgage,71,"['distressed', 'high', 'fee', 'insecure', 'hope', 'youre', 'proud']",[]
