,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
14422,10254,22/01/2017,stressed first tho wide range service worried got really helpful advise remorgaging good helpful customer service waved fee,5,Mortgage,16,"['stressed', 'first', 'tho', 'wide', 'range', 'service', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'good', 'helpful', 'customer', 'service', 'waved', 'fee']","[(['tho', 'wide', 'range'], ['worried', 'got', 'really']), (['good', 'helpful', 'customer'], ['waved', 'fee'])]"
14436,10279,22/01/2017,ease froze interest rate ease reliable reliable,5,Mortgage,29,"['ease', 'froze', 'interest', 'rate', 'ease', 'reliable', 'reliable']",[]
14437,10280,22/01/2017,waved fee good fast transaction waved fee excellent financial advice,5,Mortgage,36,"['waved', 'fee', 'good', 'fast', 'transaction', 'waved', 'fee', 'excellent', 'financial', 'advice']",[]
14447,10298,23/01/2017,fast transaction fast transaction froze interest rate wide range service fast transaction worried got really helpful advise remorgaging,5,Mortgage,68,"['fast', 'transaction', 'fast', 'transaction', 'froze', 'interest', 'rate', 'wide', 'range', 'service', 'fast', 'transaction', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']","[(['rate', 'wide', 'range'], ['fast', 'transaction', 'worried'])]"
14459,10318,23/01/2017,helpful customer service worried got really helpful advise remorgaging bad worried got really helpful advise remorgaging remortgaged easy online banking,5,Mortgage,3,"['helpful', 'customer', 'service', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'bad', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'remortgaged', 'easy', 'online', 'banking']","[(['helpful', 'customer'], ['worried', 'got', 'really'])]"
14467,10335,24/01/2017,worried got really helpful advise remorgaging easy online banking easy online banking remortgaged stressed first tho helpful customer service,5,Mortgage,19,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'easy', 'online', 'banking', 'easy', 'online', 'banking', 'remortgaged', 'stressed', 'first', 'tho', 'helpful', 'customer', 'service']","[(['tho', 'helpful', 'customer'], [])]"
14468,10336,24/01/2017,stressed first tho thank fast transaction wide range service bad helpful customer service helpful customer service,5,Mortgage,16,"['stressed', 'first', 'tho', 'thank', 'fast', 'transaction', 'wide', 'range', 'service', 'bad', 'helpful', 'customer', 'service', 'helpful', 'customer', 'service']","[(['transaction', 'wide', 'range'], ['bad', 'helpful', 'customer']), (['bad', 'helpful', 'customer'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], [])]"
14519,10412,27/01/2017,bad good wide range service fast transaction ease competitive rate froze interest rate,5,Mortgage,60,"['bad', 'good', 'wide', 'range', 'service', 'fast', 'transaction', 'ease', 'competitive', 'rate', 'froze', 'interest', 'rate']","[(['good', 'wide', 'range'], ['fast', 'transaction', 'ease'])]"
14544,10453,28/01/2017,worried got really helpful advise remorgaging stressed first tho good excellent financial advice thank remortgaged stressed first tho,5,Mortgage,57,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'stressed', 'first', 'tho', 'good', 'excellent', 'financial', 'advice', 'thank', 'remortgaged', 'stressed', 'first', 'tho']",[]
14558,10474,28/01/2017,easy online banking remortgaged helpful customer service waved fee waved fee excellent financial advice wide range service,5,Mortgage,53,"['easy', 'online', 'banking', 'remortgaged', 'helpful', 'customer', 'service', 'waved', 'fee', 'waved', 'fee', 'excellent', 'financial', 'advice', 'wide', 'range', 'service']","[(['remortgaged', 'helpful', 'customer'], ['waved', 'fee', 'waved']), (['advice', 'wide', 'range'], [])]"
14559,10475,28/01/2017,fast transaction stressed first tho excellent financial advice froze interest rate thank,5,Mortgage,36,"['fast', 'transaction', 'stressed', 'first', 'tho', 'excellent', 'financial', 'advice', 'froze', 'interest', 'rate', 'thank']",[]
14560,10476,28/01/2017,worried got really helpful advise remorgaging friendly staff remortgaged good thank waved fee,5,Mortgage,3,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'friendly', 'staff', 'remortgaged', 'good', 'thank', 'waved', 'fee']",[]
14575,10499,29/01/2017,froze interest rate thank worried got really helpful advise remorgaging bad bad,5,Mortgage,19,"['froze', 'interest', 'rate', 'thank', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'bad', 'bad']",[]
14590,10518,30/01/2017,friendly staff competitive rate bad bad ease,5,Mortgage,6,"['friendly', 'staff', 'competitive', 'rate', 'bad', 'bad', 'ease']",[]
14626,10574,01/02/2017,helpful customer service fast transaction competitive rate easy online banking bad froze interest rate,5,Mortgage,3,"['helpful', 'customer', 'service', 'fast', 'transaction', 'competitive', 'rate', 'easy', 'online', 'banking', 'bad', 'froze', 'interest', 'rate']","[(['helpful', 'customer'], ['fast', 'transaction', 'competitive'])]"
14651,10617,02/02/2017,remortgaged excellent financial advice ease reliable wide range service bad bad stressed first tho,5,Mortgage,60,"['remortgaged', 'excellent', 'financial', 'advice', 'ease', 'reliable', 'wide', 'range', 'service', 'bad', 'bad', 'stressed', 'first', 'tho']","[(['reliable', 'wide', 'range'], ['bad', 'bad', 'stressed'])]"
14652,10618,02/02/2017,easy online banking remortgaged competitive rate friendly staff friendly staff thank remortgaged waved fee,5,Mortgage,6,"['easy', 'online', 'banking', 'remortgaged', 'competitive', 'rate', 'friendly', 'staff', 'friendly', 'staff', 'thank', 'remortgaged', 'waved', 'fee']",[]
14670,10649,03/02/2017,helpful customer service helpful customer service good worried got really helpful advise remorgaging waved fee,5,Mortgage,8,"['helpful', 'customer', 'service', 'helpful', 'customer', 'service', 'good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'waved', 'fee']","[(['helpful', 'customer'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], ['good', 'worried', 'got'])]"
14703,10704,05/02/2017,bad wide range service froze interest rate worried got really helpful advise remorgaging bad remortgaged stressed first tho,5,Mortgage,37,"['bad', 'wide', 'range', 'service', 'froze', 'interest', 'rate', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'bad', 'remortgaged', 'stressed', 'first', 'tho']","[(['bad', 'wide', 'range'], ['froze', 'interest', 'rate'])]"
14714,10721,05/02/2017,remortgaged stressed first tho bad friendly staff,5,Mortgage,26,"['remortgaged', 'stressed', 'first', 'tho', 'bad', 'friendly', 'staff']",[]
14733,10753,06/02/2017,stressed first tho worried got really helpful advise remorgaging ease thank remortgaged,5,Mortgage,6,"['stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'ease', 'thank', 'remortgaged']",[]
14751,10792,07/02/2017,excellent financial advice competitive rate helpful customer service wide range service thank,5,Mortgage,36,"['excellent', 'financial', 'advice', 'competitive', 'rate', 'helpful', 'customer', 'service', 'wide', 'range', 'service', 'thank']","[(['rate', 'helpful', 'customer'], ['wide', 'range', 'service']), (['service', 'wide', 'range'], ['thank'])]"
14752,10793,07/02/2017,competitive rate remortgaged helpful customer service friendly staff,5,Mortgage,36,"['competitive', 'rate', 'remortgaged', 'helpful', 'customer', 'service', 'friendly', 'staff']","[(['remortgaged', 'helpful', 'customer'], ['friendly', 'staff'])]"
14753,10794,07/02/2017,froze interest rate thank good worried got really helpful advise remorgaging froze interest rate,5,Mortgage,74,"['froze', 'interest', 'rate', 'thank', 'good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'froze', 'interest', 'rate']",[]
14767,10814,08/02/2017,wide range service helpful customer service worried got really helpful advise remorgaging reliable reliable competitive rate,5,Mortgage,23,"['wide', 'range', 'service', 'helpful', 'customer', 'service', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'reliable', 'reliable', 'competitive', 'rate']","[(['wide', 'range'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], ['worried', 'got', 'really'])]"
14768,10815,08/02/2017,reliable stressed first tho ease excellent financial advice ease thank reliable,5,Mortgage,29,"['reliable', 'stressed', 'first', 'tho', 'ease', 'excellent', 'financial', 'advice', 'ease', 'thank', 'reliable']",[]
14792,10856,09/02/2017,thank friendly staff waved fee excellent financial advice friendly staff,5,Mortgage,74,"['thank', 'friendly', 'staff', 'waved', 'fee', 'excellent', 'financial', 'advice', 'friendly', 'staff']",[]
14815,10894,10/02/2017,competitive rate excellent financial advice thank helpful customer service worried got really helpful advise remorgaging remortgaged bad worried got really helpful advise remorgaging,5,Mortgage,36,"['competitive', 'rate', 'excellent', 'financial', 'advice', 'thank', 'helpful', 'customer', 'service', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'remortgaged', 'bad', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']","[(['thank', 'helpful', 'customer'], ['worried', 'got', 'really'])]"
14832,10926,12/02/2017,easy online banking excellent financial advice easy online banking excellent financial advice thank wide range service bad stressed first tho,5,Mortgage,61,"['easy', 'online', 'banking', 'excellent', 'financial', 'advice', 'easy', 'online', 'banking', 'excellent', 'financial', 'advice', 'thank', 'wide', 'range', 'service', 'bad', 'stressed', 'first', 'tho']","[(['thank', 'wide', 'range'], ['bad', 'stressed', 'first'])]"
14862,10974,13/02/2017,remortgaged thank helpful customer service wide range service competitive rate ease,5,Mortgage,75,"['remortgaged', 'thank', 'helpful', 'customer', 'service', 'wide', 'range', 'service', 'competitive', 'rate', 'ease']","[(['thank', 'helpful', 'customer'], ['wide', 'range', 'service']), (['service', 'wide', 'range'], ['competitive', 'rate', 'ease'])]"
14870,10988,14/02/2017,fast transaction ease remortgaged excellent financial advice froze interest rate ease froze interest rate,5,Mortgage,62,"['fast', 'transaction', 'ease', 'remortgaged', 'excellent', 'financial', 'advice', 'froze', 'interest', 'rate', 'ease', 'froze', 'interest', 'rate']",[]
14881,11004,14/02/2017,worried got really helpful advise remorgaging worried got really helpful advise remorgaging excellent financial advice competitive rate fast transaction,5,Mortgage,59,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'excellent', 'financial', 'advice', 'competitive', 'rate', 'fast', 'transaction']",[]
14901,11044,15/02/2017,remortgaged stressed first tho bad thank helpful customer service reliable competitive rate,5,Mortgage,1,"['remortgaged', 'stressed', 'first', 'tho', 'bad', 'thank', 'helpful', 'customer', 'service', 'reliable', 'competitive', 'rate']","[(['thank', 'helpful', 'customer'], ['reliable', 'competitive', 'rate'])]"
14926,11087,16/02/2017,worried got really helpful advise remorgaging helpful customer service worried got really helpful advise remorgaging remortgaged helpful customer service,5,Mortgage,3,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'helpful', 'customer', 'service', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'remortgaged', 'helpful', 'customer', 'service']","[(['remorgaging', 'helpful', 'customer'], ['worried', 'got', 'really']), (['remortgaged', 'helpful', 'customer'], [])]"
14939,11107,17/02/2017,easy online banking friendly staff remortgaged remortgaged fast transaction competitive rate,5,Mortgage,76,"['easy', 'online', 'banking', 'friendly', 'staff', 'remortgaged', 'remortgaged', 'fast', 'transaction', 'competitive', 'rate']",[]
14949,11129,18/02/2017,remortgaged worried got really helpful advise remorgaging competitive rate thank good helpful customer service froze interest rate,5,Mortgage,3,"['remortgaged', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'competitive', 'rate', 'thank', 'good', 'helpful', 'customer', 'service', 'froze', 'interest', 'rate']","[(['good', 'helpful', 'customer'], ['froze', 'interest', 'rate'])]"
14950,11130,18/02/2017,stressed first tho bad easy online banking reliable thank,5,Mortgage,6,"['stressed', 'first', 'tho', 'bad', 'easy', 'online', 'banking', 'reliable', 'thank']",[]
14951,11131,18/02/2017,reliable helpful customer service wide range service ease stressed first tho,5,Mortgage,16,"['reliable', 'helpful', 'customer', 'service', 'wide', 'range', 'service', 'ease', 'stressed', 'first', 'tho']","[(['reliable', 'helpful', 'customer'], ['wide', 'range', 'service']), (['service', 'wide', 'range'], ['ease', 'stressed', 'first'])]"
14983,11199,20/02/2017,waved fee stressed first tho bad bad,5,Mortgage,12,"['waved', 'fee', 'stressed', 'first', 'tho', 'bad', 'bad']",[]
14995,11216,20/02/2017,reliable ease fast transaction froze interest rate remortgaged good waved fee,5,Mortgage,3,"['reliable', 'ease', 'fast', 'transaction', 'froze', 'interest', 'rate', 'remortgaged', 'good', 'waved', 'fee']",[]
14996,11217,20/02/2017,waved fee thank easy online banking worried got really helpful advise remorgaging friendly staff friendly staff reliable,5,Mortgage,45,"['waved', 'fee', 'thank', 'easy', 'online', 'banking', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'friendly', 'staff', 'friendly', 'staff', 'reliable']",[]
15005,11238,21/02/2017,waved fee fast transaction worried got really helpful advise remorgaging excellent financial advice helpful customer service,5,Mortgage,6,"['waved', 'fee', 'fast', 'transaction', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'excellent', 'financial', 'advice', 'helpful', 'customer', 'service']","[(['advice', 'helpful', 'customer'], [])]"
15024,11277,22/02/2017,stressed first tho friendly staff stressed first tho friendly staff friendly staff good reliable,5,Mortgage,16,"['stressed', 'first', 'tho', 'friendly', 'staff', 'stressed', 'first', 'tho', 'friendly', 'staff', 'friendly', 'staff', 'good', 'reliable']",[]
15025,11278,22/02/2017,bad easy online banking bad reliable,5,Mortgage,29,"['bad', 'easy', 'online', 'banking', 'bad', 'reliable']",[]
15056,11327,24/02/2017,bad easy online banking waved fee bad ease bad stressed first tho reliable,5,Mortgage,76,"['bad', 'easy', 'online', 'banking', 'waved', 'fee', 'bad', 'ease', 'bad', 'stressed', 'first', 'tho', 'reliable']",[]
15067,11346,25/02/2017,reliable easy online banking helpful customer service bad friendly staff easy online banking ease,5,Mortgage,76,"['reliable', 'easy', 'online', 'banking', 'helpful', 'customer', 'service', 'bad', 'friendly', 'staff', 'easy', 'online', 'banking', 'ease']","[(['banking', 'helpful', 'customer'], ['bad', 'friendly', 'staff'])]"
15078,11363,25/02/2017,ease excellent financial advice reliable competitive rate helpful customer service,5,Mortgage,66,"['ease', 'excellent', 'financial', 'advice', 'reliable', 'competitive', 'rate', 'helpful', 'customer', 'service']","[(['rate', 'helpful', 'customer'], [])]"
15120,11427,27/02/2017,excellent financial advice froze interest rate excellent financial advice thank wide range service competitive rate worried got really helpful advise remorgaging froze interest rate,5,Mortgage,68,"['excellent', 'financial', 'advice', 'froze', 'interest', 'rate', 'excellent', 'financial', 'advice', 'thank', 'wide', 'range', 'service', 'competitive', 'rate', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'froze', 'interest', 'rate']","[(['thank', 'wide', 'range'], ['competitive', 'rate', 'worried'])]"
15145,11464,01/03/2017,remortgaged reliable competitive rate worried got really helpful advise remorgaging friendly staff stressed first tho wide range service,5,Mortgage,32,"['remortgaged', 'reliable', 'competitive', 'rate', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'friendly', 'staff', 'stressed', 'first', 'tho', 'wide', 'range', 'service']","[(['tho', 'wide', 'range'], [])]"
15170,11505,03/03/2017,helpful customer service remortgaged remortgaged stressed first tho remortgaged,5,Mortgage,36,"['helpful', 'customer', 'service', 'remortgaged', 'remortgaged', 'stressed', 'first', 'tho', 'remortgaged']","[(['helpful', 'customer'], ['remortgaged', 'remortgaged', 'stressed'])]"
15196,11549,04/03/2017,waved fee fast transaction bad excellent financial advice wide range service competitive rate,5,Mortgage,29,"['waved', 'fee', 'fast', 'transaction', 'bad', 'excellent', 'financial', 'advice', 'wide', 'range', 'service', 'competitive', 'rate']","[(['advice', 'wide', 'range'], ['competitive', 'rate'])]"
15222,11599,05/03/2017,stressed first tho bad easy online banking easy online banking remortgaged fast transaction reliable,5,Mortgage,29,"['stressed', 'first', 'tho', 'bad', 'easy', 'online', 'banking', 'easy', 'online', 'banking', 'remortgaged', 'fast', 'transaction', 'reliable']",[]
15233,11618,06/03/2017,fast transaction friendly staff froze interest rate ease helpful customer service competitive rate,5,Mortgage,76,"['fast', 'transaction', 'friendly', 'staff', 'froze', 'interest', 'rate', 'ease', 'helpful', 'customer', 'service', 'competitive', 'rate']","[(['ease', 'helpful', 'customer'], ['competitive', 'rate'])]"
15247,11633,07/03/2017,excellent financial advice stressed first tho froze interest rate friendly staff,5,Mortgage,6,"['excellent', 'financial', 'advice', 'stressed', 'first', 'tho', 'froze', 'interest', 'rate', 'friendly', 'staff']",[]
15259,11652,08/03/2017,competitive rate froze interest rate competitive rate friendly staff wide range service waved fee stressed first tho,5,Mortgage,76,"['competitive', 'rate', 'froze', 'interest', 'rate', 'competitive', 'rate', 'friendly', 'staff', 'wide', 'range', 'service', 'waved', 'fee', 'stressed', 'first', 'tho']","[(['staff', 'wide', 'range'], ['waved', 'fee', 'stressed'])]"
15304,11725,10/03/2017,fast transaction competitive rate fast transaction waved fee worried got really helpful advise remorgaging helpful customer service excellent financial advice easy online banking,5,Mortgage,36,"['fast', 'transaction', 'competitive', 'rate', 'fast', 'transaction', 'waved', 'fee', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'helpful', 'customer', 'service', 'excellent', 'financial', 'advice', 'easy', 'online', 'banking']","[(['remorgaging', 'helpful', 'customer'], ['excellent', 'financial', 'advice'])]"
15328,11765,11/03/2017,wide range service remortgaged reliable waved fee friendly staff,5,Mortgage,6,"['wide', 'range', 'service', 'remortgaged', 'reliable', 'waved', 'fee', 'friendly', 'staff']","[(['wide', 'range'], ['remortgaged', 'reliable', 'waved'])]"
15329,11766,11/03/2017,fast transaction waved fee froze interest rate bad,5,Mortgage,76,"['fast', 'transaction', 'waved', 'fee', 'froze', 'interest', 'rate', 'bad']",[]
15330,11767,11/03/2017,wide range service stressed first tho stressed first tho helpful customer service reliable easy online banking bad,5,Mortgage,76,"['wide', 'range', 'service', 'stressed', 'first', 'tho', 'stressed', 'first', 'tho', 'helpful', 'customer', 'service', 'reliable', 'easy', 'online', 'banking', 'bad']","[(['wide', 'range'], ['stressed', 'first', 'tho']), (['tho', 'helpful', 'customer'], ['reliable', 'easy', 'online'])]"
15331,11768,11/03/2017,friendly staff remortgaged helpful customer service fast transaction,5,Mortgage,36,"['friendly', 'staff', 'remortgaged', 'helpful', 'customer', 'service', 'fast', 'transaction']","[(['remortgaged', 'helpful', 'customer'], ['fast', 'transaction'])]"
15340,11781,12/03/2017,bad helpful customer service good bad,5,Mortgage,29,"['bad', 'helpful', 'customer', 'service', 'good', 'bad']","[(['bad', 'helpful', 'customer'], ['good', 'bad'])]"
15381,11845,15/03/2017,fast transaction wide range service good worried got really helpful advise remorgaging competitive rate bad,5,Mortgage,36,"['fast', 'transaction', 'wide', 'range', 'service', 'good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'competitive', 'rate', 'bad']","[(['transaction', 'wide', 'range'], ['good', 'worried', 'got'])]"
15400,11882,16/03/2017,friendly staff competitive rate remortgaged competitive rate fast transaction,5,Mortgage,54,"['friendly', 'staff', 'competitive', 'rate', 'remortgaged', 'competitive', 'rate', 'fast', 'transaction']",[]
15407,11895,16/03/2017,wide range service stressed first tho easy online banking froze interest rate competitive rate ease,5,Mortgage,24,"['wide', 'range', 'service', 'stressed', 'first', 'tho', 'easy', 'online', 'banking', 'froze', 'interest', 'rate', 'competitive', 'rate', 'ease']","[(['wide', 'range'], ['stressed', 'first', 'tho'])]"
15420,11921,17/03/2017,easy online banking good competitive rate helpful customer service good fast transaction,5,Mortgage,68,"['easy', 'online', 'banking', 'good', 'competitive', 'rate', 'helpful', 'customer', 'service', 'good', 'fast', 'transaction']","[(['rate', 'helpful', 'customer'], ['good', 'fast', 'transaction'])]"
15432,11939,18/03/2017,bad good worried got really helpful advise remorgaging easy online banking friendly staff bad,5,Mortgage,3,"['bad', 'good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'easy', 'online', 'banking', 'friendly', 'staff', 'bad']",[]
15444,11959,18/03/2017,remortgaged competitive rate friendly staff fast transaction worried got really helpful advise remorgaging reliable,5,Mortgage,76,"['remortgaged', 'competitive', 'rate', 'friendly', 'staff', 'fast', 'transaction', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'reliable']",[]
15472,12004,20/03/2017,thank thank ease reliable easy online banking friendly staff friendly staff,5,Mortgage,76,"['thank', 'thank', 'ease', 'reliable', 'easy', 'online', 'banking', 'friendly', 'staff', 'friendly', 'staff']",[]
15473,12005,20/03/2017,good good fast transaction wide range service,5,Mortgage,5,"['good', 'good', 'fast', 'transaction', 'wide', 'range', 'service']","[(['transaction', 'wide', 'range'], [])]"
15496,12043,20/03/2017,stressed first tho helpful customer service wide range service wide range service stressed first tho easy online banking wide range service stressed first tho,5,Mortgage,16,"['stressed', 'first', 'tho', 'helpful', 'customer', 'service', 'wide', 'range', 'service', 'wide', 'range', 'service', 'stressed', 'first', 'tho', 'easy', 'online', 'banking', 'wide', 'range', 'service', 'stressed', 'first', 'tho']","[(['tho', 'helpful', 'customer'], ['wide', 'range', 'service']), (['service', 'wide', 'range'], ['wide', 'range', 'service']), (['service', 'wide', 'range'], ['stressed', 'first', 'tho']), (['banking', 'wide', 'range'], ['stressed', 'first', 'tho'])]"
15497,12044,20/03/2017,ease friendly staff good thank wide range service friendly staff stressed first tho easy online banking,5,Mortgage,36,"['ease', 'friendly', 'staff', 'good', 'thank', 'wide', 'range', 'service', 'friendly', 'staff', 'stressed', 'first', 'tho', 'easy', 'online', 'banking']","[(['thank', 'wide', 'range'], ['friendly', 'staff', 'stressed'])]"
15521,12082,22/03/2017,good worried got really helpful advise remorgaging helpful customer service thank,5,Mortgage,76,"['good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'helpful', 'customer', 'service', 'thank']","[(['remorgaging', 'helpful', 'customer'], ['thank'])]"
15538,12106,22/03/2017,excellent financial advice helpful customer service excellent financial advice remortgaged excellent financial advice good,5,Mortgage,6,"['excellent', 'financial', 'advice', 'helpful', 'customer', 'service', 'excellent', 'financial', 'advice', 'remortgaged', 'excellent', 'financial', 'advice', 'good']","[(['advice', 'helpful', 'customer'], ['excellent', 'financial', 'advice'])]"
15548,12126,23/03/2017,reliable remortgaged wide range service competitive rate fast transaction wide range service bad stressed first tho,5,Mortgage,76,"['reliable', 'remortgaged', 'wide', 'range', 'service', 'competitive', 'rate', 'fast', 'transaction', 'wide', 'range', 'service', 'bad', 'stressed', 'first', 'tho']","[(['remortgaged', 'wide', 'range'], ['competitive', 'rate', 'fast']), (['transaction', 'wide', 'range'], ['bad', 'stressed', 'first'])]"
15549,12127,23/03/2017,excellent financial advice stressed first tho thank ease bad,5,Mortgage,3,"['excellent', 'financial', 'advice', 'stressed', 'first', 'tho', 'thank', 'ease', 'bad']",[]
15550,12128,23/03/2017,good excellent financial advice excellent financial advice good waved fee,5,Mortgage,26,"['good', 'excellent', 'financial', 'advice', 'excellent', 'financial', 'advice', 'good', 'waved', 'fee']",[]
15565,12149,23/03/2017,stressed first tho waved fee thank wide range service bad remortgaged,5,Mortgage,3,"['stressed', 'first', 'tho', 'waved', 'fee', 'thank', 'wide', 'range', 'service', 'bad', 'remortgaged']","[(['thank', 'wide', 'range'], ['bad', 'remortgaged'])]"
15566,12150,23/03/2017,easy online banking wide range service excellent financial advice waved fee,5,Mortgage,36,"['easy', 'online', 'banking', 'wide', 'range', 'service', 'excellent', 'financial', 'advice', 'waved', 'fee']","[(['banking', 'wide', 'range'], ['excellent', 'financial', 'advice'])]"
15607,12219,26/03/2017,easy online banking worried got really helpful advise remorgaging remortgaged friendly staff fast transaction,5,Mortgage,56,"['easy', 'online', 'banking', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'remortgaged', 'friendly', 'staff', 'fast', 'transaction']",[]
15621,12241,26/03/2017,bad froze interest rate ease excellent financial advice excellent financial advice,5,Mortgage,28,"['bad', 'froze', 'interest', 'rate', 'ease', 'excellent', 'financial', 'advice', 'excellent', 'financial', 'advice']",[]
15622,12242,26/03/2017,thank excellent financial advice bad remortgaged fast transaction bad thank,5,Mortgage,21,"['thank', 'excellent', 'financial', 'advice', 'bad', 'remortgaged', 'fast', 'transaction', 'bad', 'thank']",[]
15670,12323,29/03/2017,thank waved fee waved fee reliable bad worried got really helpful advise remorgaging,5,Mortgage,3,"['thank', 'waved', 'fee', 'waved', 'fee', 'reliable', 'bad', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
15671,12324,29/03/2017,waved fee reliable excellent financial advice,5,Mortgage,40,"['waved', 'fee', 'reliable', 'excellent', 'financial', 'advice']",[]
15728,12416,01/04/2017,wide range service reliable fast transaction,5,Mortgage,76,"['wide', 'range', 'service', 'reliable', 'fast', 'transaction']","[(['wide', 'range'], ['reliable', 'fast', 'transaction'])]"
15743,12436,01/04/2017,froze interest rate ease competitive rate froze interest rate good excellent financial advice,5,Mortgage,12,"['froze', 'interest', 'rate', 'ease', 'competitive', 'rate', 'froze', 'interest', 'rate', 'good', 'excellent', 'financial', 'advice']",[]
15755,12458,02/04/2017,ease thank thank stressed first tho wide range service reliable reliable,5,Mortgage,40,"['ease', 'thank', 'thank', 'stressed', 'first', 'tho', 'wide', 'range', 'service', 'reliable', 'reliable']","[(['tho', 'wide', 'range'], ['reliable', 'reliable'])]"
15756,12459,02/04/2017,stressed first tho ease waved fee bad excellent financial advice stressed first tho good,5,Mortgage,76,"['stressed', 'first', 'tho', 'ease', 'waved', 'fee', 'bad', 'excellent', 'financial', 'advice', 'stressed', 'first', 'tho', 'good']",[]
15799,12523,04/04/2017,excellent financial advice reliable fast transaction bad,5,Mortgage,76,"['excellent', 'financial', 'advice', 'reliable', 'fast', 'transaction', 'bad']",[]
15810,12542,05/04/2017,thank reliable reliable worried got really helpful advise remorgaging competitive rate easy online banking friendly staff bad,5,Mortgage,76,"['thank', 'reliable', 'reliable', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'competitive', 'rate', 'easy', 'online', 'banking', 'friendly', 'staff', 'bad']",[]
15829,12567,06/04/2017,stressed first tho helpful customer service thank stressed first tho helpful customer service wide range service,5,Mortgage,6,"['stressed', 'first', 'tho', 'helpful', 'customer', 'service', 'thank', 'stressed', 'first', 'tho', 'helpful', 'customer', 'service', 'wide', 'range', 'service']","[(['tho', 'helpful', 'customer'], ['thank', 'stressed', 'first']), (['tho', 'helpful', 'customer'], ['wide', 'range', 'service']), (['service', 'wide', 'range'], [])]"
15847,12601,07/04/2017,friendly staff easy online banking froze interest rate easy online banking wide range service excellent financial advice,5,Mortgage,3,"['friendly', 'staff', 'easy', 'online', 'banking', 'froze', 'interest', 'rate', 'easy', 'online', 'banking', 'wide', 'range', 'service', 'excellent', 'financial', 'advice']","[(['banking', 'wide', 'range'], ['excellent', 'financial', 'advice'])]"
15872,12645,08/04/2017,stressed first tho remortgaged friendly staff excellent financial advice ease good thank wide range service,5,Mortgage,63,"['stressed', 'first', 'tho', 'remortgaged', 'friendly', 'staff', 'excellent', 'financial', 'advice', 'ease', 'good', 'thank', 'wide', 'range', 'service']","[(['thank', 'wide', 'range'], [])]"
15881,12665,08/04/2017,helpful customer service waved fee fast transaction reliable friendly staff good reliable,5,Mortgage,36,"['helpful', 'customer', 'service', 'waved', 'fee', 'fast', 'transaction', 'reliable', 'friendly', 'staff', 'good', 'reliable']","[(['helpful', 'customer'], ['waved', 'fee', 'fast'])]"
15906,12704,09/04/2017,competitive rate stressed first tho competitive rate ease,5,Mortgage,16,"['competitive', 'rate', 'stressed', 'first', 'tho', 'competitive', 'rate', 'ease']",[]
15919,12727,10/04/2017,competitive rate excellent financial advice easy online banking,5,Mortgage,29,"['competitive', 'rate', 'excellent', 'financial', 'advice', 'easy', 'online', 'banking']",[]
