Reviews_ID,Date,Review,Rating,Product,District_id
4642,22/07/2016,Stable Interest Rate worried about fraud but stable interest rate where i lost my PIN.,5,Online Services,16
4649,22/07/2016,Helpful Customer Service fast transactions efficient easy online banking helped me in a case of fraud.,5,Online Services,32
4650,22/07/2016,Fast Transactions friendly staff fast transactions fast transactions waved fees secure from fraud waved fees.,5,Online Services,27
4651,22/07/2016,Waved Fees secure from fraud competitive rates efficient competitive rates helped me in a case of fraud where i lost my PIN helped me in a case of fraud.,5,Online Services,36
4652,22/07/2016,Fast Transactions friendly staff helpful customer service efficient responded quick wide range of services.,5,Online Services,47
4653,22/07/2016,Friendly Staff efficient fast transactions fast transactions friendly staff wide range of services.,5,Online Services,63
4654,22/07/2016,Efficient efficient helpful customer service efficient responded quick.,5,Online Services,75
4665,22/07/2016,Friendly Staff competitive rates helped me in a case of fraud.,5,Online Services,24
4666,22/07/2016,Responded Quick fast transactions fast transactions efficient stable interest rate.,5,Online Services,25
4667,22/07/2016,Friendly Staff waved fees helpful customer service where i lost my PIN worried about fraud but fast transactions stable interest rate.,5,Online Services,13
4668,22/07/2016,Worried About Fraud But competitive rates worried about fraud but easy online banking friendly staff easy online banking.,5,Online Services,27
4669,22/07/2016,Responded Quick friendly staff wide range of services fast transactions easy online banking fast transactions.,5,Online Services,35
4670,22/07/2016,Friendly Staff efficient competitive rates.,5,Online Services,3
4671,23/07/2016,Responded Quick secure from fraud stable interest rate helpful customer service competitive rates.,5,Online Services,68
4672,23/07/2016,Stable Interest Rate responded quick where i lost my PIN helpful customer service helped me in a case of fraud where i lost my PIN stable interest rate friendly staff.,5,Online Services,27
4673,23/07/2016,Where I Lost My Pin helpful customer service where i lost my PIN efficient easy online banking helped me in a case of fraud competitive rates.,5,Online Services,21
4674,23/07/2016,Secure From Fraud waved fees easy online banking responded quick fast transactions stable interest rate easy online banking waved fees.,5,Online Services,36
4675,23/07/2016,Where I Lost My Pin waved fees wide range of services.,5,Online Services,9
4676,23/07/2016,Secure From Fraud efficient stable interest rate secure from fraud worried about fraud but secure from fraud.,5,Online Services,20
4683,23/07/2016,Friendly Staff waved fees friendly staff secure from fraud easy online banking.,5,Online Services,3
4684,23/07/2016,Competitive Rates secure from fraud easy online banking responded quick responded quick easy online banking helpful customer service.,5,Online Services,68
4685,23/07/2016,Wide Range Of Services friendly staff stable interest rate efficient fast transactions.,5,Online Services,51
4686,23/07/2016,Helped Me In A Case Of Fraud competitive rates wide range of services efficient waved fees stable interest rate.,5,Online Services,51
4687,23/07/2016,Where I Lost My Pin waved fees stable interest rate waved fees.,5,Online Services,32
4688,23/07/2016,Stable Interest Rate stable interest rate helped me in a case of fraud easy online banking wide range of services secure from fraud fast transactions.,5,Online Services,75
4689,23/07/2016,Friendly Staff wide range of services responded quick helpful customer service helped me in a case of fraud.,5,Online Services,11
4690,23/07/2016,Helped Me In A Case Of Fraud helped me in a case of fraud friendly staff stable interest rate fast transactions.,5,Online Services,70
4691,23/07/2016,Waved Fees efficient stable interest rate helpful customer service.,5,Online Services,17
4695,23/07/2016,Efficient stable interest rate helpful customer service waved fees helpful customer service.,5,Online Services,48
4696,23/07/2016,Competitive Rates efficient wide range of services where i lost my PIN helped me in a case of fraud efficient helped me in a case of fraud.,5,Online Services,57
4697,23/07/2016,Responded Quick stable interest rate where i lost my PIN efficient helped me in a case of fraud.,5,Online Services,76
4698,24/07/2016,Where I Lost My Pin fast transactions responded quick efficient responded quick worried about fraud but.,5,Online Services,16
4699,24/07/2016,Responded Quick competitive rates secure from fraud worried about fraud but helpful customer service secure from fraud helpful customer service.,5,Online Services,20
4700,24/07/2016,Fast Transactions competitive rates where i lost my PIN responded quick.,5,Online Services,44
4701,24/07/2016,Waved Fees efficient worried about fraud but friendly staff worried about fraud but stable interest rate waved fees secure from fraud.,5,Online Services,62
4702,24/07/2016,Friendly Staff fast transactions helpful customer service easy online banking competitive rates helpful customer service.,5,Online Services,53
4703,24/07/2016,Helped Me In A Case Of Fraud where i lost my PIN where i lost my PIN stable interest rate fast transactions friendly staff helpful customer service.,5,Online Services,75
4704,24/07/2016,Helpful Customer Service where i lost my PIN secure from fraud easy online banking easy online banking.,5,Online Services,47
4711,24/07/2016,Fast Transactions competitive rates worried about fraud but easy online banking friendly staff secure from fraud.,5,Online Services,62
4712,24/07/2016,Helpful Customer Service worried about fraud but competitive rates worried about fraud but efficient.,5,Online Services,2
4713,24/07/2016,Helped Me In A Case Of Fraud competitive rates waved fees.,5,Online Services,27
4714,24/07/2016,Worried About Fraud But where i lost my PIN stable interest rate wide range of services wide range of services.,5,Online Services,16
4715,24/07/2016,Efficient where i lost my PIN fast transactions helped me in a case of fraud fast transactions secure from fraud competitive rates.,5,Online Services,63
4716,24/07/2016,Secure From Fraud wide range of services wide range of services waved fees wide range of services.,5,Online Services,70
4717,24/07/2016,Friendly Staff fast transactions easy online banking easy online banking.,5,Online Services,53
4718,24/07/2016,Responded Quick competitive rates worried about fraud but wide range of services helped me in a case of fraud helpful customer service worried about fraud but.,5,Online Services,16
4719,24/07/2016,Friendly Staff worried about fraud but fast transactions.,5,Online Services,70
4720,24/07/2016,Where I Lost My Pin worried about fraud but waved fees helpful customer service friendly staff responded quick helped me in a case of fraud.,5,Online Services,55
4721,24/07/2016,Helpful Customer Service helped me in a case of fraud helpful customer service fast transactions where i lost my PIN friendly staff responded quick.,5,Online Services,29
4722,24/07/2016,Stable Interest Rate waved fees where i lost my PIN fast transactions secure from fraud.,5,Online Services,73
4723,24/07/2016,Stable Interest Rate worried about fraud but stable interest rate helped me in a case of fraud waved fees.,5,Online Services,29
4724,24/07/2016,Efficient stable interest rate where i lost my PIN where i lost my PIN.,5,Online Services,60
4725,24/07/2016,Wide Range Of Services friendly staff helped me in a case of fraud helpful customer service competitive rates.,5,Online Services,4
4726,25/07/2016,Efficient efficient efficient efficient fast transactions friendly staff waved fees.,5,Online Services,48
4727,25/07/2016,Secure From Fraud waved fees fast transactions easy online banking secure from fraud competitive rates friendly staff.,5,Online Services,31
4728,25/07/2016,Wide Range Of Services secure from fraud helped me in a case of fraud waved fees wide range of services friendly staff secure from fraud.,5,Online Services,58
4739,25/07/2016,Efficient competitive rates helpful customer service friendly staff efficient secure from fraud efficient.,5,Online Services,17
4740,25/07/2016,Efficient friendly staff wide range of services.,5,Online Services,73
4741,25/07/2016,Friendly Staff helped me in a case of fraud worried about fraud but.,5,Online Services,59
4742,25/07/2016,Friendly Staff secure from fraud wide range of services responded quick secure from fraud competitive rates worried about fraud but.,5,Online Services,12
4743,25/07/2016,Secure From Fraud worried about fraud but friendly staff wide range of services fast transactions helpful customer service.,5,Online Services,41
4744,25/07/2016,Secure From Fraud secure from fraud competitive rates efficient efficient helpful customer service friendly staff.,5,Online Services,25
4745,25/07/2016,Competitive Rates stable interest rate competitive rates fast transactions waved fees.,5,Online Services,50
4746,25/07/2016,Waved Fees wide range of services waved fees waved fees.,5,Online Services,74
4747,25/07/2016,Worried About Fraud But worried about fraud but secure from fraud friendly staff friendly staff wide range of services waved fees.,5,Online Services,15
4748,25/07/2016,Responded Quick friendly staff waved fees worried about fraud but responded quick waved fees.,5,Online Services,43
4749,25/07/2016,Responded Quick helpful customer service helpful customer service worried about fraud but friendly staff efficient secure from fraud.,5,Online Services,44
4750,25/07/2016,Secure From Fraud waved fees stable interest rate helpful customer service.,5,Online Services,66
4751,25/07/2016,Competitive Rates competitive rates easy online banking secure from fraud helped me in a case of fraud.,5,Online Services,38
4752,25/07/2016,Helped Me In A Case Of Fraud competitive rates easy online banking waved fees efficient.,5,Online Services,25
4753,25/07/2016,Where I Lost My Pin wide range of services wide range of services secure from fraud friendly staff.,5,Online Services,74
4754,25/07/2016,Friendly Staff easy online banking where i lost my PIN waved fees.,5,Online Services,55
4760,25/07/2016,Worried About Fraud But worried about fraud but waved fees responded quick.,5,Online Services,77
4761,25/07/2016,Where I Lost My Pin friendly staff responded quick efficient fast transactions responded quick.,5,Online Services,46
4762,25/07/2016,Competitive Rates worried about fraud but helpful customer service helpful customer service secure from fraud secure from fraud easy online banking.,5,Online Services,51
4763,26/07/2016,Worried About Fraud But helped me in a case of fraud wide range of services competitive rates responded quick friendly staff responded quick.,5,Online Services,40
4764,26/07/2016,Secure From Fraud efficient secure from fraud responded quick.,5,Online Services,32
4765,26/07/2016,Where I Lost My Pin responded quick stable interest rate helped me in a case of fraud responded quick friendly staff.,5,Online Services,51
4766,26/07/2016,Efficient wide range of services waved fees wide range of services stable interest rate where i lost my PIN.,5,Online Services,47
4767,26/07/2016,Helpful Customer Service where i lost my PIN wide range of services helped me in a case of fraud wide range of services easy online banking easy online banking.,5,Online Services,6
4768,26/07/2016,Easy Online Banking competitive rates secure from fraud where i lost my PIN.,5,Online Services,53
4769,26/07/2016,Efficient wide range of services worried about fraud but where i lost my PIN easy online banking.,5,Online Services,9
4770,26/07/2016,Stable Interest Rate worried about fraud but wide range of services stable interest rate helpful customer service efficient helpful customer service.,5,Online Services,65
4771,26/07/2016,Where I Lost My Pin helped me in a case of fraud friendly staff friendly staff secure from fraud.,5,Online Services,26
4779,26/07/2016,Helpful Customer Service worried about fraud but worried about fraud but friendly staff.,5,Online Services,52
4780,26/07/2016,Fast Transactions responded quick helpful customer service.,5,Online Services,10
4781,26/07/2016,Friendly Staff wide range of services worried about fraud but competitive rates wide range of services.,5,Online Services,24
4782,26/07/2016,Helped Me In A Case Of Fraud easy online banking responded quick fast transactions.,5,Online Services,29
4783,26/07/2016,Helped Me In A Case Of Fraud fast transactions secure from fraud helpful customer service friendly staff worried about fraud but.,5,Online Services,59
4784,26/07/2016,Friendly Staff waved fees responded quick stable interest rate secure from fraud stable interest rate.,5,Online Services,36
4785,26/07/2016,Efficient waved fees responded quick secure from fraud easy online banking.,5,Online Services,36
4786,26/07/2016,Worried About Fraud But helped me in a case of fraud where i lost my PIN secure from fraud friendly staff wide range of services helpful customer service.,5,Online Services,53
4787,26/07/2016,Helpful Customer Service wide range of services secure from fraud.,5,Online Services,63
4788,27/07/2016,Helped Me In A Case Of Fraud competitive rates fast transactions waved fees stable interest rate.,5,Online Services,74
4789,27/07/2016,Helped Me In A Case Of Fraud stable interest rate fast transactions efficient efficient waved fees competitive rates.,5,Online Services,1
4790,27/07/2016,Stable Interest Rate responded quick helpful customer service waved fees efficient responded quick waved fees.,5,Online Services,21
4791,27/07/2016,Wide Range Of Services fast transactions worried about fraud but secure from fraud.,5,Online Services,26
4792,27/07/2016,Helpful Customer Service worried about fraud but responded quick where i lost my PIN.,5,Online Services,70
4793,27/07/2016,Competitive Rates wide range of services fast transactions helped me in a case of fraud worried about fraud but fast transactions.,5,Online Services,26
4799,27/07/2016,Easy Online Banking worried about fraud but efficient.,5,Online Services,10
4800,27/07/2016,Secure From Fraud competitive rates responded quick waved fees easy online banking worried about fraud but.,5,Online Services,37
4801,27/07/2016,Where I Lost My Pin friendly staff fast transactions waved fees helped me in a case of fraud helped me in a case of fraud.,5,Online Services,20
4802,27/07/2016,Where I Lost My Pin helpful customer service friendly staff worried about fraud but wide range of services.,5,Online Services,39
4803,27/07/2016,Friendly Staff fast transactions helpful customer service where i lost my PIN where i lost my PIN where i lost my PIN.,5,Online Services,37
4804,27/07/2016,Fast Transactions wide range of services competitive rates waved fees worried about fraud but efficient competitive rates.,5,Online Services,21
4805,27/07/2016,Secure From Fraud fast transactions stable interest rate where i lost my PIN competitive rates easy online banking helped me in a case of fraud stable interest rate.,5,Online Services,58
4806,27/07/2016,Waved Fees stable interest rate where i lost my PIN waved fees responded quick where i lost my PIN fast transactions secure from fraud.,5,Online Services,55
4814,27/07/2016,Stable Interest Rate responded quick easy online banking.,5,Online Services,66
4815,27/07/2016,Stable Interest Rate waved fees efficient worried about fraud but efficient helped me in a case of fraud efficient.,5,Online Services,62
4816,27/07/2016,Responded Quick friendly staff efficient fast transactions friendly staff secure from fraud.,5,Online Services,40
4817,27/07/2016,Where I Lost My Pin efficient helpful customer service helpful customer service.,5,Online Services,56
4818,27/07/2016,Stable Interest Rate efficient easy online banking helpful customer service.,5,Online Services,9
4819,28/07/2016,Helpful Customer Service helpful customer service secure from fraud stable interest rate efficient helpful customer service.,5,Online Services,35
4820,28/07/2016,Worried About Fraud But helped me in a case of fraud helped me in a case of fraud efficient where i lost my PIN efficient fast transactions.,5,Online Services,29
4821,28/07/2016,Competitive Rates stable interest rate stable interest rate waved fees easy online banking worried about fraud but.,5,Online Services,22
4822,28/07/2016,Secure From Fraud where i lost my PIN waved fees where i lost my PIN.,5,Online Services,63
4833,28/07/2016,Where I Lost My Pin fast transactions competitive rates competitive rates.,5,Online Services,15
4834,28/07/2016,Helped Me In A Case Of Fraud easy online banking friendly staff stable interest rate secure from fraud stable interest rate efficient.,5,Online Services,38
4835,28/07/2016,Helped Me In A Case Of Fraud competitive rates stable interest rate fast transactions.,5,Online Services,74
4836,28/07/2016,Competitive Rates wide range of services responded quick worried about fraud but.,5,Online Services,57
4837,28/07/2016,Fast Transactions efficient responded quick secure from fraud responded quick efficient stable interest rate secure from fraud.,5,Online Services,15
4838,28/07/2016,Responded Quick where i lost my PIN responded quick stable interest rate.,5,Online Services,29
4839,28/07/2016,Friendly Staff worried about fraud but friendly staff competitive rates stable interest rate fast transactions fast transactions.,5,Online Services,21
4840,28/07/2016,Efficient waved fees helped me in a case of fraud stable interest rate secure from fraud stable interest rate where i lost my PIN worried about fraud but.,5,Online Services,25
4841,28/07/2016,Helped Me In A Case Of Fraud efficient easy online banking easy online banking.,5,Online Services,39
4842,28/07/2016,Worried About Fraud But fast transactions worried about fraud but helped me in a case of fraud efficient stable interest rate secure from fraud.,5,Online Services,69
4843,28/07/2016,Helpful Customer Service fast transactions fast transactions fast transactions easy online banking.,5,Online Services,22
4844,28/07/2016,Helped Me In A Case Of Fraud helpful customer service fast transactions stable interest rate waved fees helped me in a case of fraud waved fees.,5,Online Services,12
4845,28/07/2016,Waved Fees friendly staff stable interest rate competitive rates secure from fraud efficient helpful customer service.,5,Online Services,4
4851,28/07/2016,Remortgaged froze the interest rate stressed at first tho stressed at first tho waved fees.,5,Mortgage,51
4852,28/07/2016,"Reliable, froze the interest rate reliable,.",5,Mortgage,52
4855,28/07/2016,Secure From Fraud efficient friendly staff friendly staff where i lost my PIN efficient fast transactions.,5,Online Services,3
4856,28/07/2016,Friendly Staff responded quick wide range of services.,5,Online Services,34
4857,29/07/2016,Easy Online Banking efficient friendly staff stable interest rate fast transactions helpful customer service.,5,Online Services,39
4858,29/07/2016,Helpful Customer Service worried about fraud but efficient secure from fraud where i lost my PIN.,5,Online Services,57
4859,29/07/2016,Wide Range Of Services worried about fraud but wide range of services secure from fraud wide range of services helpful customer service.,5,Online Services,40
4860,29/07/2016,Competitive Rates waved fees wide range of services friendly staff wide range of services where i lost my PIN worried about fraud but.,5,Online Services,37
4861,29/07/2016,Responded Quick secure from fraud efficient.,5,Online Services,44
4862,29/07/2016,Where I Lost My Pin fast transactions fast transactions waved fees.,5,Online Services,64
4863,29/07/2016,Efficient waved fees efficient.,5,Online Services,3
4864,29/07/2016,Responded Quick responded quick efficient secure from fraud stable interest rate.,5,Online Services,58
4865,29/07/2016,Competitive Rates stable interest rate competitive rates easy online banking secure from fraud.,5,Online Services,44
4876,29/07/2016,"Worried But Got Really Helpful Advise On Remorgaging competitive rates helpful customer service reliable, with ease fast transactions not bad.",5,Mortgage,36
4879,29/07/2016,Efficient where i lost my PIN responded quick wide range of services helped me in a case of fraud wide range of services.,5,Online Services,46
4880,29/07/2016,Competitive Rates secure from fraud fast transactions where i lost my PIN.,5,Online Services,46
4881,29/07/2016,Fast Transactions helpful customer service stable interest rate stable interest rate easy online banking worried about fraud but.,5,Online Services,49
4882,29/07/2016,Wide Range Of Services waved fees friendly staff where i lost my PIN helpful customer service fast transactions efficient.,5,Online Services,22
4883,29/07/2016,Friendly Staff stable interest rate competitive rates friendly staff competitive rates wide range of services secure from fraud.,5,Online Services,22
4884,29/07/2016,Waved Fees easy online banking competitive rates easy online banking.,5,Online Services,56
4885,29/07/2016,Waved Fees efficient waved fees stable interest rate responded quick.,5,Online Services,69
4886,29/07/2016,Wide Range Of Services efficient efficient efficient helped me in a case of fraud helpful customer service wide range of services where i lost my PIN.,5,Online Services,36
4887,29/07/2016,Easy Online Banking stable interest rate secure from fraud competitive rates waved fees easy online banking easy online banking.,5,Online Services,66
4888,29/07/2016,Efficient where i lost my PIN friendly staff responded quick where i lost my PIN easy online banking helped me in a case of fraud.,5,Online Services,46
4889,29/07/2016,Worried About Fraud But friendly staff efficient worried about fraud but easy online banking worried about fraud but.,5,Online Services,27
4890,29/07/2016,Friendly Staff helpful customer service helpful customer service helpful customer service stable interest rate wide range of services stable interest rate.,5,Online Services,38
4898,29/07/2016,Worried About Fraud But stable interest rate responded quick worried about fraud but stable interest rate.,5,Online Services,4
4899,29/07/2016,Stable Interest Rate stable interest rate wide range of services helpful customer service secure from fraud.,5,Online Services,38
4900,29/07/2016,Secure From Fraud efficient efficient stable interest rate.,5,Online Services,28
4901,29/07/2016,Wide Range Of Services helpful customer service helpful customer service worried about fraud but wide range of services stable interest rate competitive rates.,5,Online Services,42
4902,30/07/2016,Wide Range Of Services secure from fraud stable interest rate.,5,Online Services,43
4903,30/07/2016,Wide Range Of Services competitive rates wide range of services responded quick.,5,Online Services,51
4904,30/07/2016,Competitive Rates wide range of services easy online banking helped me in a case of fraud friendly staff stable interest rate.,5,Online Services,39
4905,30/07/2016,Helped Me In A Case Of Fraud helpful customer service secure from fraud helped me in a case of fraud easy online banking where i lost my PIN.,5,Online Services,71
4906,30/07/2016,Worried About Fraud But where i lost my PIN secure from fraud where i lost my PIN helpful customer service waved fees.,5,Online Services,48
4907,30/07/2016,Secure From Fraud friendly staff fast transactions wide range of services where i lost my PIN.,5,Online Services,2
4908,30/07/2016,Helped Me In A Case Of Fraud competitive rates where i lost my PIN.,5,Online Services,49
4915,30/07/2016,Competitive Rates easy online banking easy online banking.,5,Mortgage,13
4916,30/07/2016,Froze The Interest Rate with ease fast transactions worried but got really helpful advise on remorgaging.,5,Mortgage,22
4918,30/07/2016,Helped Me In A Case Of Fraud easy online banking friendly staff responded quick.,5,Online Services,48
4919,30/07/2016,Fast Transactions easy online banking friendly staff friendly staff helpful customer service helpful customer service waved fees wide range of services.,5,Online Services,75
4920,30/07/2016,Helpful Customer Service helped me in a case of fraud responded quick competitive rates.,5,Online Services,17
4921,30/07/2016,Secure From Fraud fast transactions competitive rates wide range of services.,5,Online Services,71
4922,30/07/2016,Worried About Fraud But worried about fraud but easy online banking helped me in a case of fraud worried about fraud but helped me in a case of fraud fast transactions helped me in a case of fraud.,5,Online Services,47
4923,30/07/2016,Responded Quick friendly staff waved fees stable interest rate.,5,Online Services,16
4924,30/07/2016,Where I Lost My Pin secure from fraud worried about fraud but worried about fraud but fast transactions fast transactions.,5,Online Services,36
4925,30/07/2016,Helped Me In A Case Of Fraud responded quick waved fees secure from fraud stable interest rate.,5,Online Services,2
4926,30/07/2016,Easy Online Banking where i lost my PIN helpful customer service fast transactions wide range of services.,5,Online Services,56
4927,30/07/2016,Stable Interest Rate easy online banking helped me in a case of fraud responded quick helped me in a case of fraud.,5,Online Services,61
4928,30/07/2016,Worried About Fraud But efficient competitive rates worried about fraud but easy online banking secure from fraud secure from fraud.,5,Online Services,55
4929,30/07/2016,Worried About Fraud But efficient friendly staff stable interest rate easy online banking.,5,Online Services,26
4930,30/07/2016,Easy Online Banking worried about fraud but competitive rates easy online banking waved fees friendly staff.,5,Online Services,30
4931,30/07/2016,Competitive Rates fast transactions fast transactions secure from fraud where i lost my PIN fast transactions stable interest rate.,5,Online Services,37
4938,30/07/2016,Stressed At First Tho friendly staff stressed at first tho competitive rates competitive rates.,5,Mortgage,44
4942,30/07/2016,Stable Interest Rate responded quick wide range of services helped me in a case of fraud where i lost my PIN.,5,Online Services,13
4943,30/07/2016,Where I Lost My Pin responded quick easy online banking secure from fraud responded quick secure from fraud helped me in a case of fraud waved fees.,5,Online Services,42
4944,30/07/2016,Worried About Fraud But stable interest rate friendly staff friendly staff.,5,Online Services,51
4945,30/07/2016,Competitive Rates responded quick stable interest rate helpful customer service.,5,Online Services,75
4946,30/07/2016,Stable Interest Rate wide range of services friendly staff.,5,Online Services,64
4947,30/07/2016,Worried About Fraud But secure from fraud wide range of services.,5,Online Services,26
4948,31/07/2016,Efficient easy online banking fast transactions stable interest rate easy online banking helped me in a case of fraud.,5,Online Services,30
4949,31/07/2016,Competitive Rates helpful customer service worried about fraud but worried about fraud but friendly staff easy online banking friendly staff.,5,Online Services,11
4950,31/07/2016,Stable Interest Rate helpful customer service friendly staff where i lost my PIN secure from fraud helped me in a case of fraud.,5,Online Services,71
4951,31/07/2016,Helpful Customer Service competitive rates easy online banking.,5,Online Services,3
4952,31/07/2016,Waved Fees fast transactions responded quick helpful customer service fast transactions helpful customer service secure from fraud.,5,Online Services,13
4959,31/07/2016,Fast Transactions stressed at first tho excellent financial advice not bad.,5,Mortgage,6
4960,31/07/2016,Stressed At First Tho helpful customer service wide range of services friendly staff wide range of services excellent financial advice.,5,Mortgage,31
4962,31/07/2016,Helped Me In A Case Of Fraud where i lost my PIN secure from fraud easy online banking helped me in a case of fraud helpful customer service.,5,Online Services,55
4963,31/07/2016,Helped Me In A Case Of Fraud responded quick waved fees helpful customer service responded quick friendly staff.,5,Online Services,16
4964,31/07/2016,Easy Online Banking secure from fraud wide range of services competitive rates waved fees wide range of services.,5,Online Services,12
4965,31/07/2016,Waved Fees competitive rates wide range of services responded quick worried about fraud but secure from fraud responded quick.,5,Online Services,37
4966,31/07/2016,Efficient where i lost my PIN secure from fraud.,5,Online Services,75
4967,31/07/2016,Secure From Fraud helpful customer service helped me in a case of fraud wide range of services.,5,Online Services,52
4968,31/07/2016,Easy Online Banking responded quick helpful customer service easy online banking stable interest rate.,5,Online Services,52
4969,31/07/2016,Worried About Fraud But fast transactions where i lost my PIN easy online banking secure from fraud easy online banking wide range of services.,5,Online Services,7
4970,31/07/2016,Helpful Customer Service stable interest rate helped me in a case of fraud waved fees stable interest rate helpful customer service fast transactions helpful customer service.,5,Online Services,38
4971,31/07/2016,Worried About Fraud But efficient wide range of services worried about fraud but worried about fraud but efficient friendly staff efficient.,5,Online Services,11
4972,31/07/2016,Responded Quick where i lost my PIN helped me in a case of fraud secure from fraud waved fees stable interest rate helped me in a case of fraud.,5,Online Services,11
4973,01/08/2016,Wide Range Of Services easy online banking worried about fraud but fast transactions wide range of services.,5,Online Services,9
4974,01/08/2016,Efficient stable interest rate stable interest rate where i lost my PIN secure from fraud.,5,Online Services,36
4975,01/08/2016,Wide Range Of Services responded quick waved fees easy online banking easy online banking helped me in a case of fraud worried about fraud but.,5,Online Services,21
4976,01/08/2016,Competitive Rates helped me in a case of fraud responded quick wide range of services stable interest rate worried about fraud but secure from fraud.,5,Online Services,5
4977,01/08/2016,Where I Lost My Pin efficient worried about fraud but worried about fraud but wide range of services friendly staff easy online banking.,5,Online Services,56
4978,01/08/2016,Wide Range Of Services wide range of services secure from fraud responded quick wide range of services friendly staff.,5,Online Services,20
4984,01/08/2016,Helped Me In A Case Of Fraud secure from fraud secure from fraud where i lost my PIN stable interest rate efficient.,5,Online Services,56
4985,01/08/2016,Wide Range Of Services helpful customer service wide range of services.,5,Online Services,73
4986,01/08/2016,Helpful Customer Service stable interest rate efficient.,5,Online Services,42
4987,01/08/2016,Easy Online Banking friendly staff waved fees where i lost my PIN stable interest rate worried about fraud but stable interest rate.,5,Online Services,32
4988,01/08/2016,Stable Interest Rate helped me in a case of fraud friendly staff efficient helped me in a case of fraud wide range of services.,5,Online Services,72
4989,01/08/2016,Responded Quick easy online banking worried about fraud but efficient fast transactions helped me in a case of fraud.,5,Online Services,64
4990,01/08/2016,Fast Transactions efficient fast transactions friendly staff worried about fraud but.,5,Online Services,9
4991,01/08/2016,Stable Interest Rate where i lost my PIN where i lost my PIN.,5,Online Services,29
4992,01/08/2016,Worried About Fraud But helped me in a case of fraud responded quick stable interest rate where i lost my PIN easy online banking where i lost my PIN.,5,Online Services,9
4993,01/08/2016,Competitive Rates worried about fraud but competitive rates responded quick stable interest rate stable interest rate competitive rates.,5,Online Services,4
4994,01/08/2016,Secure From Fraud responded quick wide range of services waved fees where i lost my PIN where i lost my PIN.,5,Online Services,46
4995,01/08/2016,Responded Quick wide range of services easy online banking helpful customer service helped me in a case of fraud stable interest rate.,5,Online Services,6
4996,01/08/2016,Competitive Rates waved fees waved fees responded quick helpful customer service responded quick competitive rates.,5,Online Services,36
4997,01/08/2016,Helped Me In A Case Of Fraud stable interest rate helped me in a case of fraud wide range of services friendly staff.,5,Online Services,15
4998,01/08/2016,Worried About Fraud But friendly staff wide range of services easy online banking wide range of services.,5,Online Services,1
4999,01/08/2016,Competitive Rates fast transactions efficient efficient easy online banking friendly staff.,5,Online Services,24
5000,02/08/2016,Competitive Rates waved fees efficient responded quick.,5,Online Services,16
5007,02/08/2016,Where I Lost My Pin secure from fraud fast transactions friendly staff wide range of services fast transactions fast transactions friendly staff.,5,Online Services,74
5008,02/08/2016,Where I Lost My Pin friendly staff helped me in a case of fraud helpful customer service stable interest rate friendly staff waved fees.,5,Online Services,49
5009,02/08/2016,Stable Interest Rate efficient easy online banking.,5,Online Services,76
5010,02/08/2016,Helpful Customer Service where i lost my PIN responded quick where i lost my PIN responded quick helpful customer service.,5,Online Services,53
5011,02/08/2016,Responded Quick helpful customer service secure from fraud.,5,Online Services,37
5012,02/08/2016,Waved Fees secure from fraud secure from fraud stable interest rate easy online banking where i lost my PIN secure from fraud.,5,Online Services,21
5013,02/08/2016,Friendly Staff fast transactions waved fees friendly staff worried about fraud but helpful customer service easy online banking.,5,Online Services,53
5014,02/08/2016,Stable Interest Rate helpful customer service wide range of services wide range of services.,5,Online Services,48
5015,02/08/2016,Waved Fees efficient waved fees wide range of services secure from fraud competitive rates.,5,Online Services,37
5016,02/08/2016,Competitive Rates secure from fraud competitive rates helpful customer service.,5,Online Services,70
5017,02/08/2016,Friendly Staff helped me in a case of fraud fast transactions worried about fraud but.,5,Online Services,64
5024,02/08/2016,Competitive Rates Thank you! fast transactions wide range of services easy online banking.,5,Mortgage,32
5025,02/08/2016,Helped Me In A Case Of Fraud worried about fraud but helpful customer service efficient where i lost my PIN where i lost my PIN worried about fraud but efficient.,5,Online Services,75
5026,03/08/2016,Stable Interest Rate friendly staff worried about fraud but efficient where i lost my PIN.,5,Online Services,32
5027,03/08/2016,Wide Range Of Services where i lost my PIN waved fees efficient easy online banking waved fees efficient responded quick.,5,Online Services,63
5028,03/08/2016,Stable Interest Rate helped me in a case of fraud helpful customer service helped me in a case of fraud easy online banking helpful customer service.,5,Online Services,69
5029,03/08/2016,Worried About Fraud But fast transactions efficient fast transactions.,5,Online Services,64
5030,03/08/2016,Wide Range Of Services waved fees stable interest rate waved fees wide range of services friendly staff responded quick helpful customer service.,5,Online Services,21
5031,03/08/2016,Worried About Fraud But fast transactions easy online banking efficient waved fees responded quick helped me in a case of fraud.,5,Online Services,38
5032,03/08/2016,Waved Fees fast transactions fast transactions responded quick worried about fraud but waved fees.,5,Online Services,25
5033,03/08/2016,Friendly Staff competitive rates fast transactions responded quick helped me in a case of fraud competitive rates helpful customer service helped me in a case of fraud.,5,Online Services,64
5034,03/08/2016,Easy Online Banking secure from fraud efficient efficient secure from fraud easy online banking helpful customer service.,5,Online Services,70
5035,03/08/2016,Easy Online Banking wide range of services friendly staff secure from fraud fast transactions worried about fraud but secure from fraud helpful customer service.,5,Online Services,36
5042,03/08/2016,Waved Fees competitive rates helpful customer service where i lost my PIN stable interest rate efficient wide range of services.,5,Online Services,73
